region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type,spl,spr,pg,estimate_type
East Asia & Pacific,EAS,Solomon Islands,SLB,2005,national,HIES,national,2005.5,consumption,0,2005,3,0.621873623498,0.277250069114,0.155739627865,0.432386887691,3.547739879375,2.355850226008,0.364932952676,0.460876339792,0.415080141153,0.018682224058,0.031169821449,0.040518257201,0.050002149625,0.060360624623,0.072970836592,0.090050190759,0.116275917124,0.162581365918,0.357388612653,0.506805351278,7.546561717987,487337,1755.74082446273,1179.73980208278,FALSE,micro,survey,3,0.621873623498,15.520243152487,
East Asia & Pacific,EAS,Solomon Islands,SLB,2012,national,HIES,national,2012.79,consumption,1,2012,3,0.403014878259,0.127932685613,0.056315334072,0.174687529749,4.44865458058,3.430794440067,0.229349858718,0.370549269732,0.306490135984,0.02757647281,0.04219010785,0.051975230961,0.061735631028,0.072213077102,0.08282670807,0.097387828298,0.118013812199,0.153639010436,0.292442121244,0.866182909879,7.546561717987,590463.8099999992,2105.91423758379,1329.57534124761,FALSE,micro,survey,3.015,0.406737777178,9.657353068042,
Sub-Saharan Africa,SSF,Sierra Leone,SLE,2003,national,SLIHS,national,2003.25,consumption,1,2003 - 2018,3,0.723543544631,0.320045049197,0.173816262267,0.4815118941,2.800841946323,2.019039433399,0.264478562661,0.401674538289,0.346859763837,0.026735833971,0.039316061206,0.047860221291,0.056517956535,0.066313053282,0.078027870642,0.093010699966,0.114880952293,0.158135801074,0.319201549739,0.18377974895,3170.73193359375,5222194.5,806.066489012144,651.928555482078,FALSE,micro,survey,3,0.723543544631,16.132729355845,
Sub-Saharan Africa,SSF,Sierra Leone,SLE,2011,national,SLIHS,national,2011,consumption,1,2003 - 2018,3,0.536975780854,0.173058712163,0.074981560135,0.234216329096,3.619308329867,2.849331096036,0.18860923741,0.34030178439,0.295292709487,0.032556155881,0.046492710585,0.055138754805,0.064135147699,0.073420901852,0.084812538696,0.098909031207,0.120297508898,0.155124971069,0.269112279308,0.359335584362,3170.73193359375,6387251,950.760763054593,792.220273365775,FALSE,micro,survey,3,0.536975780854,11.050339776393,
Sub-Saharan Africa,SSF,Sierra Leone,SLE,2018,national,SLIHS,national,2018,consumption,1,2003 - 2018,3,0.414851997056,0.112485888128,0.04255163547,0.14422701223,4.410330025941,3.358653221228,0.208215754383,0.356901775592,0.28800278879,0.033523046031,0.045461529781,0.054208558452,0.062495698048,0.07105527985,0.081632959332,0.095308841586,0.114481295491,0.147890017423,0.293942774007,0.686305818165,3170.73193359375,7554563,1015.6678297205,1143.50131376687,FALSE,micro,survey,3,0.414851997056,9.133582680507,
Latin America & Caribbean,LCN,El Salvador,SLV,1989,national,EHPM,national,1989,income,0,1989 - 1999,3,0.24759,0.128841593679,0.08877592407,0.250390775136,8.613047734064,6.187217806421,0.508321584816,0.487094059516,0.453233883173,0.005955136424,0.020458271705,0.035156931644,0.049398602966,0.0640921099,0.080304006748,0.099725703829,0.12592173031,0.169792379358,0.349195127116,1.982101523252,0.494253486395,5298979,2282.53716167277,1680.95201672122,FALSE,group,survey,4.394,0.36143,12.054820454681,
Latin America & Caribbean,LCN,El Salvador,SLV,1991,national,EHPM,national,1991,income,0,1989 - 1999,3,0.289339727579,0.137624303335,0.08959360411,0.255535873006,8.387021201752,5.126761552292,0.578008457895,0.537876564879,0.494274313236,0.006645443638,0.020146055907,0.031355230716,0.042802462839,0.054593183696,0.068691607244,0.08674359359,0.113784062868,0.161847734681,0.413390624822,2.90940977223,0.494253486395,5495077,2341.93382299132,2070.86777540694,FALSE,micro,survey,3.863,0.380940121974,12.295754574398,
Latin America & Caribbean,LCN,El Salvador,SLV,1995,national,EHPM,national,1995,income,0,1989 - 1999,3,0.19314212754,0.079541338198,0.047213833739,0.134974596213,9.65727750114,6.343265486315,0.466278973981,0.498467262253,0.432909294102,0.011318714346,0.026130209254,0.036589428814,0.04714421565,0.05885926654,0.072348234785,0.089217260106,0.113068455759,0.157368065993,0.387956148753,4.509145064605,0.494253486395,5762131,2773.32529027549,2533.27311565056,FALSE,micro,survey,4.472,0.343743838348,8.020763433719,
Latin America & Caribbean,LCN,El Salvador,SLV,1996,national,EHPM,national,1996,income,0,1989 - 1999,3,0.212448504376,0.08877716584,0.051572099381,0.147461764776,9.627775957747,6.153914045103,0.487410558507,0.50956923266,0.455417403137,0.01081556731,0.023947100502,0.035064326611,0.045585721059,0.05710255931,0.070516355019,0.08780322677,0.114411002803,0.161284506137,0.393469634479,4.950541348259,0.494253486395,5805286,2775.04629038695,2554.54439342593,FALSE,micro,survey,4.377,0.350896871942,8.245174809735,
Latin America & Caribbean,LCN,El Salvador,SLV,1998,national,EHPM,national,1998,income,0,1989 - 1999,3,0.263483754769,0.13949699363,0.096867166746,0.272227256541,9.782120615513,6.131916793747,0.625558231926,0.543727118685,0.521084694487,0.004725520533,0.016332169004,0.028919413574,0.041454136817,0.055083937552,0.070987310691,0.089994536341,0.118194833101,0.169411791061,0.404896351325,5.304582963448,0.494253486395,5880781,2900.32064261101,2536.37095078689,FALSE,micro,survey,4.366,0.373966195484,12.6632618526,
Latin America & Caribbean,LCN,El Salvador,SLV,1999,national,EHPM,national,1999,income,0,1989 - 1999,3,0.224332258498,0.113066435453,0.077387683987,0.220288538372,10.211849928172,6.467289505483,0.563271874081,0.520759476528,0.508582269301,0.005875604715,0.020032833792,0.03238512414,0.044225042089,0.056596904475,0.072175485,0.092334924232,0.120041974745,0.170178192928,0.386153913884,5.331892086875,0.494253486395,5913900,2946.4330235012,2586.73675294079,FALSE,micro,survey,4.534,0.350479466583,11.079717980268,
Latin America & Caribbean,LCN,El Salvador,SLV,2000,national,EHPM,national,2000,income,1,2000 - 2023,3,0.184440178787,0.076566161391,0.044720057578,0.126822338088,11.550682565757,7.293106164222,0.505013032635,0.514626920236,0.482225950885,0.009834720449,0.022364623401,0.03346464234,0.044462626922,0.056490467945,0.070635836778,0.088856093881,0.116459141972,0.167698304472,0.389733541841,5.543756715879,0.494253486395,5943366,2964.89346881406,2631.94124958205,FALSE,micro,survey,4.947,0.335509874316,7.249138800898,
Latin America & Caribbean,LCN,El Salvador,SLV,2001,national,EHPM,national,2001,income,1,2000 - 2023,3,0.194002136715,0.085802079661,0.052280547539,0.147282564475,11.058493118709,6.999908718747,0.510775663124,0.513446732396,0.493248471052,0.00900406169,0.021998854449,0.033085425461,0.044423187108,0.056869893545,0.071463106507,0.090490833693,0.118206609742,0.168543410226,0.385914617579,5.622740439632,0.494253486395,5968060,2978.59734844669,2655.96313262476,FALSE,micro,survey,4.8,0.343207635544,8.001164954281,
Latin America & Caribbean,LCN,El Salvador,SLV,2002,national,EHPM,national,2002,income,1,2000 - 2023,3,0.195356292921,0.08834658169,0.054101865851,0.151629864565,11.15313579614,7.005431234192,0.524338577367,0.518503322002,0.49914977057,0.008639633864,0.021406456376,0.032790565859,0.043594940272,0.055946732161,0.071357695746,0.091002636606,0.118406036506,0.168618378119,0.388236924492,5.779668627615,0.494253486395,5986631,3016.06307728602,2667.65827813133,FALSE,micro,survey,4.803,0.34558118893,8.067551504691,
Latin America & Caribbean,LCN,El Salvador,SLV,2003,national,EHPM,national,2003,income,1,2000 - 2023,3,0.209413675724,0.101385977203,0.067369258867,0.191254436087,10.322394076793,6.855812052651,0.520143986109,0.504338692569,0.475669951437,0.007124410923,0.021589344774,0.03421243998,0.046633603589,0.059310062398,0.074570120241,0.094209277584,0.120857401965,0.169000390318,0.372492948228,5.925164960844,0.494253486395,5998599,3057.16467629097,2683.23976297858,FALSE,micro,survey,4.728,0.342601509992,9.864279250726,
Latin America & Caribbean,LCN,El Salvador,SLV,2004,national,EHPM,national,2004,income,1,2000 - 2023,3,0.163151710731,0.070312469781,0.042759090728,0.121347250867,10.61647109534,7.087855445629,0.437229352394,0.477982455499,0.451270817184,0.011004438808,0.026425442284,0.038341440131,0.049247684657,0.060755633291,0.075182102665,0.094550710971,0.121355729636,0.1668321015,0.356304716058,0.713545690828,0.494253486395,6004671,3081.23629665234,2722.9202823479,FALSE,micro,survey,4.844,0.316965963172,7.333028938028,
Latin America & Caribbean,LCN,El Salvador,SLV,2005,national,EHPM,national,2005,income,1,2000 - 2023,3,0.164316626888,0.064248228657,0.035885913058,0.104003811772,10.800211976186,7.163312413559,0.436656709326,0.48471310088,0.443100854137,0.012424611368,0.02608395968,0.037447074426,0.048455489969,0.05976333647,0.073646315006,0.091973040563,0.117942520686,0.164509638002,0.36775401383,0.74395145516,0.494253486395,6005578,3163.36118376833,2832.61679767979,FALSE,micro,survey,4.882,0.319996540356,6.727179156876,
Latin America & Caribbean,LCN,El Salvador,SLV,2006,national,EHPM,national,2006,income,1,2000 - 2023,3,0.126188835563,0.039499892814,0.018106667848,0.056224902641,10.768459433195,7.382846593598,0.366742695625,0.456889632002,0.395340523923,0.017270311966,0.030566606545,0.041197782116,0.051783482298,0.062987356357,0.075357427764,0.092595948819,0.115084415765,0.157599901652,0.355556766718,0.780256254499,0.494253486395,6002319,3302.34817354347,2959.48546950689,FALSE,micro,survey,4.991,0.29733599324,5.345562655884,
Latin America & Caribbean,LCN,El Salvador,SLV,2007,national,EHPM,national,2007,income,1,2000 - 2023,3,0.091906379052,0.02576841813,0.010570908072,0.034594820361,11.523626021344,7.82555814078,0.351830605166,0.452174702976,0.388035611278,0.019370609439,0.032490531497,0.042144270253,0.051880354295,0.062156812589,0.07465772205,0.090827629157,0.114278032453,0.155125361008,0.357068677257,0.818144687397,0.494253486395,6009824,3359.1623024135,3165.64752547315,FALSE,micro,survey,5.213,0.281669739314,4.670165585766,
Latin America & Caribbean,LCN,El Salvador,SLV,2008,national,EHPM,national,2008,income,1,2000 - 2023,3,0.126278569804,0.038476002196,0.016597520312,0.052276594801,11.115729261278,7.297365234393,0.382790773716,0.468855888193,0.43168218069,0.017018229499,0.029348824914,0.039185445241,0.049199296529,0.059974390043,0.073248075332,0.09106422529,0.116484402943,0.163280175651,0.361196934556,0.865139013259,0.494253486395,6029297,3420.44927357444,3143.15076104549,FALSE,micro,survey,4.949,0.3035540688,5.182850528585,
Latin America & Caribbean,LCN,El Salvador,SLV,2009,national,EHPM,national,2009,income,1,2000 - 2023,3,0.123565401284,0.037155045447,0.016036995728,0.050467048512,10.732893388391,7.389143494189,0.363944802915,0.458248408221,0.390030229337,0.017893754833,0.030753276869,0.041183384576,0.051262866576,0.062660925225,0.075152081884,0.090882815623,0.113755278082,0.156691429612,0.359764186719,0.86627185158,0.494253486395,6048279,3337.81150878211,2928.24401194635,FALSE,micro,survey,4.995,0.304720135981,5.176589370594,
Latin America & Caribbean,LCN,El Salvador,SLV,2010,national,EHPM,national,2010,income,1,2000 - 2023,3,0.113605189234,0.031929960308,0.013310557298,0.043037099568000003,10.624003403865,7.574444661953,0.326668465072,0.43513260154,0.391330755026,0.019318529774,0.032130434821,0.042711250043,0.053516184486,0.06503105837,0.078519695401,0.095729982455,0.119246285511,0.161510440132,0.332286139008,0.882059895484,0.494253486395,6068249,3398.49346060363,2946.49367536203,FALSE,micro,survey,5.087,0.299582926986,4.979067097654,
Latin America & Caribbean,LCN,El Salvador,SLV,2011,national,EHPM,national,2011,income,1,2000 - 2023,3,0.100932748754,0.02683278291,0.010432060653,0.034993992409,10.371997418749,7.447907783708,0.305335645248,0.423179783086,0.368667967481,0.021164221779,0.034687819992,0.044966667567,0.055336474649,0.066084109524,0.078580076055,0.095173177694,0.117497555098,0.159015485932,0.327494411709,0.927267190597,0.494253486395,6090127,3514.069144355,2981.57881164039,FALSE,micro,survey,5.024,0.281582487603,4.809101528773,
Latin America & Caribbean,LCN,El Salvador,SLV,2012,national,EHPM,national,2012,income,1,2000 - 2023,3,0.085443085607,0.023092388516,0.009189808096,0.030396026238,10.733058645888,7.829195302333,0.299493509861,0.418288331251,0.35553457162,0.021636908947,0.035626584935,0.045686205153,0.056174341614,0.066993806392,0.079511848009,0.095022855764,0.117564709801,0.155936355923,0.325846383462,0.933306333074,0.494253486395,6113975,3601.44222914588,3066.0512427023,FALSE,micro,survey,5.215,0.27846616342,4.595398900084,
Latin America & Caribbean,LCN,El Salvador,SLV,2013,national,EHPM,national,2013,income,1,2000 - 2023,3,0.071413873918,0.018521144971,0.007187144842,0.02420736049,11.839045431295,8.437290726606,0.323283733184,0.433586514138,0.358988826954,0.021156227289,0.034266495597,0.044133361867,0.054359122137,0.065354185988,0.077229740225,0.092954346342,0.114233097422,0.154059993806,0.342253429327,0.940380757118,0.494253486395,6138839,3665.1547327058,3159.35797395028,FALSE,micro,survey,5.519,0.276482634965,4.284095859578,
Latin America & Caribbean,LCN,El Salvador,SLV,2014,national,EHPM,national,2014,income,1,2000 - 2023,3,0.069533309066,0.017287710438,0.006477328563,0.022343527125,11.554164179882,8.403498069121,0.293620644534,0.415594391809,0.36169702011,0.022078219149,0.035612504928,0.045834299372,0.055884747271,0.067063481703,0.079551124149,0.09542674685,0.118480956147,0.158636496473,0.321431423959,0.952459042072,0.494253486395,6162955,3713.94992016222,3141.84078579181,FALSE,micro,survey,5.502,0.267621619965,4.229880713795,
Latin America & Caribbean,LCN,El Salvador,SLV,2015,national,EHPM,national,2015,income,1,2000 - 2023,3,0.053014435916,0.011749037666,0.004136024517,0.014863409609,11.888198026998,8.778760252818,0.278239346861,0.405518148417,0.343946632514,0.023825024067,0.037326146965,0.047233856778,0.057329489456,0.06803952184,0.080415236299,0.096154823289,0.117980433289,0.153446465215,0.318249002803,0.954960972527,0.494253486395,6183676,3790.34089108162,3224.57709621267,FALSE,micro,survey,5.689,0.255977854547,3.949865813462,
Latin America & Caribbean,LCN,El Salvador,SLV,2016,national,EHPM,national,2016,income,1,2000 - 2023,3,0.057748564711,0.013720564326,0.005049837632,0.017609705806,11.981892439205,9.115523568532,0.273639610767,0.39978541549,0.34387820220799997,0.022847032755,0.036609427871,0.047382168922,0.058266760976,0.06960980151,0.082660473918,0.098434444483,0.120486161515,0.157241245469,0.30646248258,0.947128123723,0.494253486395,6200800,3875.84691357954,3278.74384220965,FALSE,micro,survey,5.858,0.266273436145,3.952990661445,
Latin America & Caribbean,LCN,El Salvador,SLV,2017,national,EHPM,national,2017,income,1,2000 - 2023,3,0.045509993546,0.010962090851,0.004022886886,0.014025839655,12.03024768492,9.377730773906,0.246120382888,0.380133102613,0.328312011817,0.024675103681,0.039302306164,0.049637753632,0.060376064335,0.071965372897,0.084728798661,0.100592731972,0.121376354169,0.15590256493,0.291442949559,0.962942903573,0.494253486395,6213533,3954.84014277572,3326.53556185121,FALSE,micro,survey,5.989,0.252553483772,3.756090373206,
Latin America & Caribbean,LCN,El Salvador,SLV,2018,national,EHPM,national,2018,income,1,2000 - 2023,3,0.040671078289,0.009424703767,0.003397963457,0.012010861455,12.938370238121,10.032618803564,0.254014960445,0.386105712007,0.335046141429,0.02377232275,0.038291769406,0.049005802252,0.059670638747,0.071302062524,0.084144747356,0.099858296432,0.121459872488,0.158672298361,0.293822189683,0.973373141527,0.494253486395,6219807,4046.16291720583,3367.88410934967,FALSE,micro,survey,6.316,0.24865914019,3.552758535988,
Latin America & Caribbean,LCN,El Salvador,SLV,2019,national,EHPM,national,2019,income,1,2000 - 2023,3,0.029840348132,0.006954112373,0.00241249672,0.008706691121,14.073622247181,10.743257240855,0.254650267729,0.387787639152,0.337404841462,0.024387325248,0.038653338906,0.049073116556,0.059319069724,0.070582506513,0.083054456148,0.098845885984,0.120316543265,0.157785501915,0.297982255741,0.967758467357,0.494253486395,6222318,4143.11437097867,3423.30551740045,FALSE,micro,survey,6.672,0.233894403799,3.250372995633,
Latin America & Caribbean,LCN,El Salvador,SLV,2021,national,EHPM,national,2021,income,1,2000 - 2023,3,0.051309082352,0.020483775875,0.011437842633,0.032734271627,14.146520209386,11.154313524944,0.278285642793,0.390106330773,0.341833249062,0.019116669312,0.036798594184,0.048768821094,0.060262513439,0.07268074757,0.08601882522,0.102546233246,0.124007871229,0.159962995227,0.289836729479,1.025986282346,0.494253486395,6255782,4247.54750394978,3427.04577531943,FALSE,micro,survey,6.877,0.2502802375,3.828317893062,
Latin America & Caribbean,LCN,El Salvador,SLV,2022,national,EHPM,national,2022,income,1,2000 - 2023,3,0.052067889155,0.019655860537,0.011068376014,0.0321252022,14.238063694198,11.252646746533,0.275543715439,0.387530009495,0.339250511649,0.019259669194,0.037002280718,0.049405229788,0.060810586187,0.072772009837,0.08626315079,0.102522629696,0.124210266503,0.160693377767,0.287060799522,1.10113706725,0.494253486395,6280319,4355.96083888359,3410.28783027637,FALSE,micro,survey,6.926,0.242108650721,3.832491672761,
Latin America & Caribbean,LCN,El Salvador,SLV,2023,national,EHPM,national,2023,income,1,2000 - 2023,3,0.046368394104,0.017399055417,0.009488130926,0.027791091434,15.455426199198,11.87988189531,0.287567080636,0.398023791926,0.351194843101,0.018995380403,0.036718163726,0.048302225282,0.059208764569,0.070284646017,0.084066117722,0.100651801388,0.123308262846,0.1618932324,0.296571405645,1.124315782272,0.494253486395,6309624,4489.17787712717,3425.5233609597,FALSE,micro,survey,7.24,0.236061843472,3.553385472581,
